,benchmark,dataset,name,run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
515,cBench,1,consumer_tiff2rgba,3,0.1041,0.0721,0.1241,0.0761,0.1081,0.1201,0.1041,0.1001,0.0961,0.1161,0.1001,0.1441,0.1201,0.1281,0.1241,0.0841,0.1441,0.1521,0.1601,0.0921,0.1161,0.0801,0.1201,0.1281,0.1241,0.1121,0.1081,0.1121,0.1281,0.0801,0.1361,0.1321,0.1241,0.1081,0.1201,0.1121,0.1321,0.0761,0.0921,0.1081,0.1121,0.1401,0.0761,0.1241,0.1121,0.1401,0.1281,0.1001,0.0881,0.1161,0.1481,0.0841,0.1641,0.1041,0.1201,0.0721,0.1041,0.1041,0.1401,0.1321,0.0961,0.1161,0.1361,0.1361,0.1361,0.1081,0.1481,0.1001,0.1401,0.0881,0.0801,0.1161,0.1481,0.1401,0.1481,0.1441,0.1281,0.1361,0.1041,0.1441,0.1321,0.0961,0.1281,0.1401,0.1521,0.1161,0.1041,0.1481,0.1401,0.1121,0.1321,0.0801,0.1561,0.1001,0.1161,0.1041,0.1361,0.1441,0.1401,0.1161,0.1481,0.1441,0.1041,0.1241,0.1081,0.1401,0.1321,0.1361,0.1521,0.1201,0.1241,0.0801,0.1321,0.1201,0.1001,0.1041,0.1401,0.1041,0.1161,0.1361,0.0881,0.1481,0.1321,0.0801,0.1441,0.1401,0.1241,0.1481
516,cBench,2,consumer_tiff2rgba,3,0.1801,0.2001,0.1401,0.1601,0.0961,0.0961,0.1761,0.1441,0.1761,0.1561,0.1601,0.2041,0.1921,0.0961,0.1801,0.1641,0.1601,0.1041,0.1561,0.1681,0.1601,0.2041,0.1961,0.1361,0.1561,0.1521,0.2001,0.2041,0.1561,0.2041,0.1441,0.1521,0.1321,0.1041,0.1681,0.1921,0.1321,0.1481,0.1441,0.1321,0.1721,0.1641,0.1241,0.1801,0.1641,0.2041,0.1041,0.1441,0.1961,0.2041,0.1881,0.1441,0.2041,0.1641,0.1481,0.1481,0.1441,0.0961,0.1361,0.1001,0.2041,0.1681,0.1401,0.1281,0.2001,0.1801,0.1521,0.0961,0.1801,0.1601,0.2001,0.1601,0.1961,0.1281,0.1001,0.1601,0.1001,0.1481,0.1521,0.1881,0.1721,0.1761,0.1761,0.1561,0.1601,0.2081,0.1801,0.1521,0.1841,0.2121,0.2001,0.1041,0.1641,0.1441,0.0921,0.1681,0.2081,0.1441,0.1321,0.2081,0.2081,0.1081,0.2041,0.2081,0.1681,0.1281,0.1721,0.1881,0.1521,0.1961,0.1121,0.1641,0.1681,0.1521,0.1521,0.2041,0.1081,0.1481,0.1601,0.2001,0.1761,0.1041,0.1161,0.0961,0.1921,0.1401,0.1441,0.1961
517,cBench,3,consumer_tiff2rgba,3,19.3881,19.2881,19.8121,20.2281,20.0641,19.6721,19.9841,19.9881,20.2681,20.0121,20.3161,20.0881,19.6761,19.8201,18.9081,20.6121,20.9281,20.5641,20.6321,19.9961,19.7921,20.1641,19.7321,19.5201,19.9881,19.5441,19.9481,20.0001,19.7641,20.5521,20.9481,20.8241,20.9881,20.9841,19.8961,19.7001,18.4801,19.9881,20.1041,18.6881,19.7401,19.7961,20.2601,20.0641,20.2201,20.4481,20.3801,20.9161,20.7761,20.5881,21.2321,21.6401,20.9801,21.6041,20.0841,20.1001,19.1201,19.9361,19.9841,20.1001,20.3961,19.5041,19.6161,19.8281,20.9441,20.6401,20.7961,20.2201,17.4881,19.8601,20.0881,20.1321,20.2961,19.8361,19.6961,19.5481,17.5561,18.5561,20.1841,19.7641,19.8481,19.3561,19.4201,20.1361,18.7201,20.1361,21.0361,20.7361,20.5801,19.8441,19.9041,20.3761,20.3881,21.3001,19.8801,20.5801,20.7881,19.8361,20.0161,20.8281,20.1961,20.3841,20.7841,19.9441,20.1321,18.6761,19.8361,20.5881,20.9761,20.0721,20.6921,20.3521,20.2361,19.9961,19.9561,20.6121,20.2601,19.6401,20.7961,19.6841,20.2881,20.8441,20.1561,20.5481,20.8001,16.8241,18.7841,20.2961
518,cBench,4,consumer_tiff2rgba,3,0.8921,0.7441,0.8041,0.7561,0.7201,0.9201,0.6681,0.8881,0.8721,0.8321,0.8321,0.9361,0.6601,0.9361,0.6321,0.9321,0.9201,0.6081,0.6961,0.6561,0.7321,0.6161,0.6761,0.7481,0.5801,0.8041,0.8121,0.7841,0.6681,1.0001,0.7121,0.8121,0.8441,0.5801,0.7721,0.6921,0.5641,0.8161,0.7561,0.7481,0.5521,0.6201,0.7321,0.6281,0.9121,0.8321,0.6161,0.9721,0.8241,0.8601,0.5801,0.8321,0.7521,0.7001,0.7601,0.6281,0.8201,0.7241,0.8481,0.6641,0.7161,0.9601,0.5681,0.5841,0.7481,0.5881,0.9241,0.9041,0.6121,0.7481,0.8761,0.9441,0.7361,0.9241,0.5881,0.8241,0.7561,0.8081,0.5841,0.5841,0.9321,0.5801,0.6761,0.8521,0.7681,0.6001,0.8561,0.6601,0.9761,0.9361,0.7921,0.6201,0.6441,0.8761,0.9561,0.8121,0.8801,0.7321,0.7521,0.8361,0.6161,0.8001,0.7201,0.6801,0.5841,0.7641,0.6201,0.5841,0.6481,0.7361,0.6121,0.6721,0.6121,0.7721,0.6641,0.6001,0.7121,0.8641,0.9041,0.7001,0.8201,0.9121,0.6881,0.7641,0.8681,0.6481,0.6841,0.8521
519,cBench,5,consumer_tiff2rgba,3,0.0601,0.0561,0.0601,0.0281,0.0481,0.0441,0.0481,0.0401,0.0521,0.0561,0.0561,0.0561,0.0601,0.0361,0.0481,0.0441,0.0481,0.0401,0.0601,0.0481,0.0361,0.0561,0.0281,0.0481,0.0361,0.0441,0.0481,0.0481,0.0561,0.0521,0.0601,0.0441,0.0601,0.0641,0.0441,0.0641,0.0401,0.0401,0.0361,0.0481,0.0481,0.0601,0.0401,0.0601,0.0441,0.0561,0.0601,0.0521,0.0441,0.0521,0.0641,0.0641,0.0281,0.0561,0.0481,0.0481,0.0441,0.0361,0.0441,0.0601,0.0601,0.0561,0.0321,0.0601,0.0601,0.0521,0.0481,0.0401,0.0601,0.0601,0.0481,0.0681,0.0601,0.0601,0.0441,0.0601,0.0521,0.0481,0.0561,0.0561,0.0641,0.0441,0.0521,0.0601,0.0561,0.0601,0.0401,0.0521,0.0441,0.0561,0.0441,0.0521,0.0521,0.0481,0.0401,0.0521,0.0521,0.0401,0.0561,0.0521,0.0521,0.0481,0.0601,0.0321,0.0641,0.0561,0.0441,0.0481,0.0441,0.0481,0.0601,0.0281,0.0561,0.0521,0.0601,0.0601,0.0401,0.0561,0.0601,0.0481,0.0641,0.0401,0.0401,0.0601,0.0561,0.0281,0.0561,0.0481
520,cBench,1,automotive_susan_c,3,0.4801,0.4841,0.4441,0.4001,0.5081,0.5201,0.5161,0.3881,0.5601,0.5281,0.3841,0.4801,0.5161,0.3881,0.5201,0.5641,0.5161,0.5641,0.5601,0.4081,0.5161,0.3601,0.3521,0.5121,0.5201,0.5201,0.5241,0.5241,0.5201,0.5641,0.4361,0.5801,0.5601,0.5721,0.3521,0.3601,0.5041,0.5121,0.3561,0.5281,0.4281,0.5081,0.5001,0.5121,0.3881,0.3881,0.5321,0.5681,0.5441,0.5481,0.5641,0.5201,0.5521,0.5441,0.5121,0.5201,0.5161,0.5281,0.5121,0.5321,0.5161,0.5281,0.5721,0.5081,0.5241,0.5641,0.5681,0.5721,0.5761,0.5201,0.5561,0.5681,0.5601,0.5521,0.5761,0.5201,0.5081,0.5321,0.4521,0.5121,0.5161,0.4321,0.5361,0.5241,0.5721,0.5561,0.5881,0.5281,0.5721,0.5041,0.5401,0.5521,0.4041,0.4121,0.4881,0.5161,0.5161,0.5321,0.5241,0.3841,0.5441,0.5321,0.5121,0.3841,0.5321,0.5281,0.5561,0.5281,0.5481,0.4121,0.4801,0.5361,0.5081,0.5361,0.5401,0.5561,0.5401,0.5201,0.5001,0.5521,0.4681,0.5601,0.5281,0.5841,0.5481,0.5201,0.3681,0.4761
521,cBench,2,automotive_susan_c,3,0.5601,0.5681,0.6281,0.5361,0.3881,0.5681,0.5561,0.4961,0.5721,0.4241,0.5321,0.5081,0.5401,0.5441,0.4481,0.5561,0.5401,0.6081,0.5201,0.5481,0.5681,0.5681,0.5721,0.5721,0.5321,0.5561,0.5681,0.4201,0.5401,0.6081,0.6401,0.4601,0.5881,0.5681,0.5521,0.5281,0.3841,0.4041,0.5281,0.4121,0.3801,0.4841,0.5281,0.5241,0.6161,0.6161,0.3881,0.4161,0.6681,0.5801,0.5801,0.5401,0.4641,0.4361,0.5601,0.5641,0.5561,0.5641,0.5481,0.5641,0.5041,0.5481,0.5761,0.5401,0.6001,0.5601,0.4361,0.4161,0.6041,0.5681,0.5801,0.4321,0.4601,0.6041,0.5521,0.4041,0.5561,0.5641,0.4481,0.5641,0.5641,0.5481,0.5761,0.5441,0.5721,0.3921,0.6081,0.5681,0.4481,0.5321,0.5481,0.6041,0.5761,0.5721,0.5801,0.4281,0.5601,0.4401,0.5801,0.5681,0.5761,0.5921,0.5721,0.6521,0.3881,0.5801,0.5561,0.5641,0.4081,0.5681,0.5601,0.5641,0.5721,0.5681,0.5801,0.6441,0.5801,0.3961,0.5801,0.4121,0.5841,0.6081,0.5641,0.4761,0.5401,0.3881,0.6601,0.5761
522,cBench,3,automotive_susan_c,3,1.4721,1.4481,1.7801,1.4321,1.2921,1.5921,1.4441,1.6961,1.3681,1.4881,1.2721,1.3521,1.7321,1.3961,1.5201,1.4841,1.5841,1.5241,1.5881,1.2321,1.4441,1.4121,1.2401,1.2721,1.3201,1.4881,1.2761,1.2681,1.3721,1.5241,1.3201,1.7481,1.4921,1.5961,1.4201,1.3001,1.4201,1.3441,1.4361,1.5401,1.3281,1.3521,1.4121,1.3921,1.5081,1.4681,1.4001,1.4881,1.4521,1.4081,1.2921,1.5761,1.4041,1.5281,1.4441,1.4161,1.2601,1.7641,1.4401,1.4281,1.4401,1.5241,1.4961,1.6081,1.4561,1.3081,1.4441,1.3841,1.6081,1.4721,1.6001,1.5761,1.6841,1.5841,1.4961,1.3441,1.2561,1.4281,1.6081,1.4561,1.3161,1.4881,1.4441,1.4121,1.5441,1.4041,1.4841,1.4281,1.5041,1.6481,1.4481,1.5001,1.5001,1.4721,1.3561,1.2761,1.4281,1.4241,1.4121,1.3121,1.5041,1.3001,1.2441,1.4761,1.4601,1.4801,1.3441,1.2761,1.4921,1.2521,1.2801,1.4401,1.2321,1.2681,1.3321,1.4881,1.3041,1.3361,1.4081,1.5081,1.4721,1.3521,1.2841,1.4121,1.3921,1.5601,1.4521,1.2961
523,cBench,4,automotive_susan_c,3,0.1881,0.1801,0.2081,0.1201,0.1481,0.1921,0.1401,0.1201,0.2041,0.1841,0.1961,0.1961,0.2001,0.1761,0.2001,0.2081,0.1961,0.1961,0.1281,0.1401,0.1961,0.1921,0.1201,0.1201,0.1681,0.1561,0.1201,0.1201,0.1761,0.1841,0.1841,0.1401,0.1481,0.1921,0.1921,0.1841,0.1961,0.1961,0.1921,0.1761,0.1561,0.1721,0.1241,0.1921,0.1441,0.2081,0.1481,0.1921,0.2001,0.1961,0.2001,0.1881,0.1921,0.2041,0.1241,0.2001,0.1681,0.1201,0.1201,0.1761,0.1201,0.1201,0.2001,0.1761,0.2041,0.1921,0.2001,0.2001,0.2001,0.2001,0.1961,0.1961,0.1641,0.1881,0.1761,0.1241,0.1521,0.1841,0.1881,0.1961,0.1841,0.1201,0.1241,0.1641,0.1881,0.1921,0.2001,0.1961,0.1881,0.2001,0.1921,0.1881,0.2041,0.1801,0.1801,0.1801,0.1961,0.1881,0.1921,0.2121,0.1281,0.1641,0.1881,0.1921,0.1721,0.1841,0.1921,0.2041,0.1961,0.1841,0.1961,0.1801,0.1961,0.1921,0.1241,0.1961,0.1841,0.1281,0.1961,0.1761,0.2001,0.1281,0.1881,0.1801,0.2041,0.1241,0.2441,0.1761
524,cBench,5,automotive_susan_c,3,1.0241,0.8721,1.3081,1.0481,0.9801,0.8801,1.0281,1.0481,1.1001,0.9841,1.0081,1.1761,1.0641,1.1481,1.4561,1.1721,1.2321,1.0841,1.1361,0.8401,1.0561,1.0321,1.2441,0.9201,0.9841,1.0641,1.0681,0.8561,1.0521,1.0881,1.1721,1.1681,0.9281,0.9561,1.3441,1.0721,1.0401,1.0521,1.0481,0.9201,1.1241,1.0041,1.0641,1.0441,1.1161,1.2441,1.0241,1.1401,0.9441,1.0801,0.9361,1.0841,1.1401,1.1481,0.8521,0.9961,1.0361,1.0361,1.3201,1.0881,1.0081,1.1761,1.0441,1.2361,1.0841,1.1201,1.0401,1.0881,1.0121,0.9961,1.1481,1.1401,1.1161,1.0681,1.0201,1.0561,1.1081,0.9921,0.9961,1.1841,1.0681,0.8921,1.1961,1.0401,1.0681,1.0241,0.9761,1.1921,1.1321,1.0721,0.9121,1.0961,1.0081,1.0561,1.0281,1.2721,0.8921,0.8881,0.9001,1.0601,1.0881,1.1041,1.0761,1.2161,1.0601,1.0881,1.0921,1.0841,1.1041,1.0961,1.0881,1.0201,0.9201,1.0921,1.1001,1.1161,0.8761,1.1081,0.8761,1.0961,0.8761,0.9281,1.0521,1.0081,1.0521,1.0321,1.0601,1.0961
525,cBench,1,consumer_tiff2bw,3,0.0841,0.0641,0.1001,0.1241,0.1121,0.1121,0.1121,0.0601,0.1161,0.1081,0.0921,0.0961,0.1081,0.0881,0.1281,0.0921,0.0881,0.1161,0.1161,0.1081,0.1201,0.1001,0.1041,0.0601,0.0961,0.1001,0.1041,0.0601,0.0841,0.1201,0.1041,0.1201,0.0961,0.1241,0.1081,0.1041,0.1001,0.0881,0.1041,0.0601,0.1081,0.1161,0.0921,0.1041,0.1001,0.1161,0.1081,0.0641,0.0921,0.0881,0.0761,0.1041,0.0961,0.1001,0.1081,0.0681,0.0881,0.0881,0.1201,0.1081,0.0761,0.1081,0.0801,0.0921,0.1201,0.1321,0.1121,0.0881,0.1041,0.0961,0.0961,0.0961,0.0921,0.1081,0.1081,0.1081,0.1081,0.0961,0.1041,0.1001,0.0761,0.1041,0.0841,0.1081,0.1161,0.1081,0.0961,0.0761,0.0881,0.1121,0.1121,0.1041,0.0601,0.1001,0.1081,0.1081,0.0841,0.1081,0.0881,0.0881,0.0841,0.0641,0.0641,0.1121,0.0961,0.0961,0.1201,0.1041,0.1161,0.0961,0.1081,0.1081,0.1041,0.0881,0.1241,0.0801,0.1121,0.0881,0.0921,0.1121,0.0881,0.1161,0.0961,0.0921,0.0961,0.0961,0.1001,0.0921
526,cBench,2,consumer_tiff2bw,3,0.1241,0.0841,0.0881,0.1161,0.1241,0.1401,0.1081,0.1281,0.1481,0.1401,0.1321,0.1241,0.1361,0.1401,0.1321,0.1361,0.1481,0.1481,0.1361,0.1361,0.1201,0.0841,0.0841,0.1401,0.1401,0.1361,0.1241,0.1321,0.0921,0.1321,0.1321,0.1241,0.1201,0.1281,0.1281,0.1281,0.1361,0.1121,0.1361,0.1361,0.0961,0.1241,0.1401,0.1521,0.1481,0.1481,0.1001,0.1481,0.1481,0.1441,0.1561,0.1441,0.1441,0.1601,0.1121,0.1401,0.1201,0.1401,0.1401,0.1441,0.1481,0.1441,0.1201,0.1161,0.1321,0.0961,0.1321,0.1521,0.1241,0.1161,0.1441,0.1441,0.1441,0.0881,0.1281,0.1121,0.1521,0.1401,0.1441,0.1321,0.1281,0.1201,0.1441,0.1201,0.1241,0.1401,0.1241,0.1321,0.1481,0.1241,0.0881,0.1361,0.1321,0.1321,0.1401,0.1001,0.1121,0.1401,0.1201,0.1081,0.1401,0.1481,0.1361,0.1401,0.1441,0.1161,0.1441,0.0841,0.1561,0.1521,0.1121,0.0841,0.1321,0.1321,0.1401,0.1401,0.1361,0.1441,0.1361,0.1241,0.1241,0.1321,0.1361,0.1321,0.0841,0.1401,0.1241,0.0841
527,cBench,3,consumer_tiff2bw,3,10.3361,14.8201,15.3281,12.2601,12.9921,14.6521,14.1801,14.3321,11.0361,14.6121,11.4321,14.6081,14.1521,14.7521,15.6241,15.5801,15.4601,10.1721,15.3001,14.8601,10.2241,11.2241,14.8121,11.6121,14.6041,13.8161,13.0161,13.3321,9.9561,15.6801,12.8841,15.3121,14.8241,15.2801,13.2441,14.2601,14.7641,14.7321,14.6121,11.3001,14.2201,14.2681,12.3361,14.8801,15.9321,15.6601,13.7521,14.2601,13.3001,14.8001,12.8801,14.4881,13.8361,12.2841,14.7161,12.0361,14.6721,10.0921,12.4161,14.5321,14.5841,12.8401,13.0321,14.3721,15.7161,15.7561,14.8561,15.6241,15.8801,15.2521,14.6721,10.3721,15.5401,15.0121,14.7481,14.2241,15.0121,14.4281,13.8641,9.9601,14.6641,14.7601,14.6721,14.4681,15.8881,14.7481,15.1761,14.7401,15.0521,15.1881,15.5081,14.6881,14.9041,13.9481,14.5241,14.4081,14.4521,14.7761,13.4201,15.7321,15.3281,15.5881,15.0601,15.9801,15.1521,15.0161,15.3561,14.7681,15.3841,12.5361,14.6401,14.5041,12.9041,14.7441,15.0321,15.0641,13.2881,15.4481,15.1001,14.5921,14.0601,15.8841,14.9761,12.7441,14.9841,11.5721,11.4601,11.8201
528,cBench,4,consumer_tiff2bw,3,0.5441,0.7241,0.5681,0.7161,0.5401,0.7321,0.5041,0.7001,0.7241,0.5961,0.7161,0.6521,0.7841,0.7401,0.5881,0.8441,0.5601,0.7361,0.8201,0.7401,0.7761,0.7561,0.7121,0.6041,0.8241,0.6201,0.5001,0.7321,0.7721,0.5841,0.5921,0.7681,0.8361,0.8401,0.7681,0.7521,0.7001,0.7121,0.8041,0.6161,0.6121,0.7361,0.7121,0.7441,0.7681,0.8321,0.7161,0.6681,0.7721,0.6401,0.7521,0.5321,0.6281,0.6401,0.7321,0.7401,0.8121,0.7521,0.7721,0.7721,0.5081,0.7921,0.8081,0.6721,0.5521,0.7881,0.5721,0.7961,0.6281,0.5241,0.5361,0.7841,0.7321,0.5281,0.6601,0.5561,0.5801,0.7721,0.6161,0.6881,0.7681,0.7601,0.7241,0.7561,0.8281,0.5161,0.7241,0.7521,0.8401,0.6481,0.7881,0.5361,0.7081,0.8441,0.6361,0.6361,0.7921,0.7401,0.6521,0.8681,0.7481,0.7961,0.7761,0.7441,0.5841,0.7561,0.8441,0.8041,0.7441,0.7921,0.5681,0.6161,0.8721,0.7321,0.8001,0.7201,0.7161,0.7481,0.6961,0.8121,0.7001,0.7921,0.6121,0.6881,0.7081,0.6521,0.7521,0.7761
529,cBench,5,consumer_tiff2bw,3,0.0401,0.0361,0.0561,0.0521,0.0521,0.0321,0.0441,0.0521,0.0521,0.0561,0.0561,0.0361,0.0481,0.0401,0.0561,0.0441,0.0521,0.0521,0.0521,0.0481,0.0561,0.0521,0.0561,0.0481,0.0521,0.0401,0.0521,0.0561,0.0521,0.0521,0.0521,0.0481,0.0561,0.0561,0.0281,0.0561,0.0601,0.0401,0.0441,0.0401,0.0401,0.0441,0.0321,0.0441,0.0521,0.0561,0.0481,0.0521,0.0521,0.0241,0.0441,0.0481,0.0441,0.0561,0.0441,0.0521,0.0361,0.0481,0.0441,0.0441,0.0281,0.0521,0.0361,0.0481,0.0561,0.0481,0.0321,0.0521,0.0241,0.0521,0.0561,0.0401,0.0561,0.0441,0.0441,0.0361,0.0481,0.0441,0.0441,0.0441,0.0561,0.0401,0.0521,0.0521,0.0601,0.0561,0.0601,0.0481,0.0481,0.0561,0.0481,0.0441,0.0361,0.0481,0.0361,0.0521,0.0521,0.0481,0.0241,0.0401,0.0361,0.0481,0.0561,0.0441,0.0521,0.0521,0.0401,0.0401,0.0401,0.0481,0.0521,0.0401,0.0521,0.0441,0.0481,0.0481,0.0481,0.0241,0.0361,0.0241,0.0401,0.0601,0.0361,0.0401,0.0521,0.0561,0.0401,0.0561
530,cBench,1,telecom_CRC32,3,0.1081,0.0801,0.1241,0.0801,0.1081,0.1201,0.1321,0.1121,0.1121,0.1241,0.1361,0.1201,0.1121,0.1121,0.0801,0.0761,0.1041,0.0761,0.0801,0.0801,0.0801,0.0841,0.1281,0.1201,0.1401,0.1081,0.0961,0.0761,0.0801,0.0801,0.1361,0.1121,0.1201,0.0801,0.1121,0.1081,0.1121,0.1321,0.1001,0.1361,0.0761,0.1161,0.1281,0.0841,0.0761,0.0801,0.0761,0.1041,0.0801,0.0761,0.1281,0.0801,0.1401,0.0921,0.0801,0.0801,0.0801,0.1321,0.0761,0.0801,0.0801,0.0801,0.1081,0.1281,0.0961,0.1121,0.1201,0.0801,0.0801,0.0841,0.0801,0.1401,0.1201,0.1161,0.1201,0.1321,0.1241,0.0801,0.0801,0.1281,0.1081,0.0841,0.1201,0.1161,0.1121,0.1321,0.0961,0.0841,0.0801,0.0921,0.1121,0.1161,0.1121,0.1121,0.0801,0.0801,0.0841,0.0801,0.0841,0.0801,0.0801,0.0801,0.0801,0.0801,0.1121,0.1321,0.1121,0.1121,0.0801,0.1201,0.1321,0.1121,0.0841,0.1361,0.1401,0.1121,0.1121,0.1121,0.1241,0.0801,0.1001,0.0801,0.1121,0.0881,0.0801,0.1281,0.1161,0.0801
531,cBench,2,telecom_CRC32,3,5.5761,5.6601,5.6481,5.6921,5.7001,5.9921,5.8521,5.8161,5.8521,5.8121,6.1481,5.6521,5.6361,5.6241,5.8441,5.6041,6.0321,5.7801,5.9441,5.9361,5.6441,5.7921,5.5961,5.6321,5.8641,5.9401,5.7961,6.0161,5.7961,5.8401,5.9241,5.9521,5.6761,5.8081,5.7201,5.8241,5.9521,5.6721,5.6201,5.7481,5.6281,5.8401,5.7001,5.7801,5.6601,5.8361,5.6361,5.9961,5.8801,6.5281,5.9001,5.9241,5.9241,5.8441,5.8401,5.9401,5.8241,5.6681,5.4481,5.6641,5.6801,5.6521,5.8481,5.6761,5.6041,5.7041,5.7441,5.8601,5.7161,5.6361,5.7441,5.7521,5.9361,6.0041,5.7241,5.8801,5.6481,5.8161,5.6961,5.7561,6.4881,5.8441,5.7161,5.7481,6.0321,5.8481,5.9201,5.7201,5.6921,5.6881,5.7521,5.9041,5.8841,5.8561,5.7321,5.4881,5.8241,5.9521,5.7041,6.0241,5.5841,5.8881,5.9121,5.9841,5.8401,5.7561,5.8161,5.9001,5.8041,5.8121,5.6281,5.5921,5.7921,5.7681,5.7921,5.9441,5.7161,5.8561,5.8561,5.8041,5.8801,5.7161,5.6441,5.7561,5.9041,5.7761,5.9521,5.9721
532,cBench,3,telecom_CRC32,3,0.4441,0.3921,0.4841,0.3481,0.3721,0.3801,0.3761,0.3561,0.3481,0.4001,0.4081,0.4121,0.5401,0.3601,0.5281,0.5281,0.5281,0.3641,0.4081,0.4001,0.3601,0.5401,0.3641,0.3601,0.5401,0.3721,0.3961,0.3881,0.5281,0.4801,0.5361,0.5481,0.3761,0.5321,0.4481,0.3721,0.5201,0.4041,0.4001,0.4961,0.4121,0.3841,0.3601,0.3961,0.3681,0.3641,0.5401,0.5201,0.3641,0.4081,0.5441,0.5401,0.4201,0.5481,0.5401,0.3681,0.4561,0.4001,0.3681,0.5241,0.3641,0.3601,0.5401,0.5121,0.5041,0.4001,0.3521,0.3721,0.5521,0.5001,0.3721,0.3641,0.5401,0.4521,0.5561,0.3921,0.4561,0.5001,0.5241,0.4561,0.5441,0.5321,0.4721,0.5401,0.3761,0.5161,0.5441,0.5401,0.5201,0.4801,0.5561,0.5401,0.4041,0.4201,0.4201,0.4801,0.5321,0.5361,0.3961,0.4361,0.5201,0.5521,0.4281,0.5481,0.3801,0.5321,0.3641,0.5401,0.5401,0.5201,0.5401,0.4721,0.5401,0.4241,0.5001,0.5121,0.5201,0.4081,0.3721,0.5281,0.4281,0.5441,0.5521,0.5161,0.5521,0.5281,0.5361,0.5281
533,cBench,4,telecom_CRC32,3,0.7361,0.6361,0.7561,0.6841,0.6521,0.6401,0.7481,0.8081,0.6841,0.8441,0.8241,0.8281,0.7881,0.8721,0.8481,0.7921,0.8001,0.8041,0.6681,0.6761,0.8121,0.6401,0.8521,0.6961,0.7841,0.8401,0.6321,0.6121,0.6441,0.8321,0.8521,0.8561,0.8001,0.8561,0.6081,0.6321,0.6521,0.6801,0.6281,0.8521,0.7641,0.8361,0.8321,0.8441,0.6321,0.8281,0.8361,0.8201,0.8361,0.8241,0.8401,0.7001,0.8601,0.8241,0.9201,0.7961,0.8321,0.6241,0.6721,0.8321,0.7881,0.6841,0.8481,0.8801,0.9081,0.8241,0.8641,0.7761,0.6641,0.6401,0.6641,0.6721,0.8681,0.6801,0.6601,0.7361,0.8321,0.8401,0.6441,0.7921,0.6801,0.7841,0.7841,0.6841,0.7441,0.6601,0.8361,0.6481,0.6561,0.6481,0.8361,0.7561,0.6601,0.6721,0.6881,0.6441,0.8561,0.6561,0.6361,0.8561,0.6561,0.8401,0.8321,0.7921,0.6321,0.8161,0.6441,0.8321,0.7601,0.6641,0.6361,0.8321,0.6721,0.8001,0.8441,0.6601,0.7641,0.7961,0.8601,0.6361,0.6921,0.8121,0.8281,0.6521,0.6361,0.6601,0.9961,0.7521
534,cBench,5,telecom_CRC32,3,0.8161,0.8161,0.7321,0.8121,0.6081,0.7241,0.8441,0.7801,0.8321,0.8281,0.8361,0.6241,0.6401,0.8521,0.8201,0.7361,0.7481,0.6161,0.8001,0.6561,0.8481,0.8561,0.7761,0.7681,0.8241,0.8521,0.8201,0.6921,0.8361,0.6361,0.8801,0.8241,0.7201,0.8521,0.6721,0.7681,0.8281,0.8441,0.8281,0.6801,0.8401,0.6801,0.8321,0.8041,0.8881,0.8641,0.6921,0.8561,0.8441,0.8241,0.8041,0.6441,0.8481,0.8321,0.6401,0.8521,0.7641,0.7761,0.7961,0.8161,0.6321,0.6681,0.6361,0.7081,0.8441,0.8321,0.6401,0.6561,0.8521,0.8401,0.8401,0.8441,0.8401,0.6721,0.8041,0.6561,0.8121,0.8121,0.6361,0.8401,0.8361,0.8001,0.7601,0.8401,0.9081,1.1121,0.7161,0.8361,0.8441,0.7321,0.8321,0.8201,0.6881,0.6801,0.6561,0.6241,0.6281,0.6641,0.6681,0.9041,0.8521,0.6761,0.6441,0.9001,0.6441,0.6241,0.8241,0.8241,0.6961,0.8161,0.6601,0.6361,0.6201,0.6321,0.8241,0.6681,0.6681,0.8441,0.8521,0.7601,0.8081,0.7041,0.8721,0.8361,0.7601,0.7081,0.8361,0.6841
